episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
30,380.0,483,17862,0.1,0.04642985879312739,47.07049116701819,True,False
31,640.0,576,18438,0.1,0.046654582246749975,48.686347209033556,True,False
32,1140.0,605,19043,0.1,0.0530208685799249,50.387563541997224,True,False
33,470.0,596,19639,0.1,0.05309292248093942,52.05152154201642,True,False
34,1270.0,675,20314,0.1,0.052258789923714376,53.888418542046566,True,False
35,740.0,600,20914,0.1,0.05031403802024821,55.52211062499555,True,False
36,900.0,791,21705,0.1,0.05990344444713132,57.65328504203353,True,False
37,550.0,548,22253,0.1,0.05965312901394863,59.13188075000653,True,False
38,640.0,578,22831,0.1,0.06129790601294695,60.79738808399998,True,False
39,250.0,398,23229,0.1,0.05430791248101741,61.89804595900932,True,False
40,670.0,633,23862,0.1,0.05648774124351861,63.60454958403716,True,False
41,890.0,870,24732,0.1,0.06247044558564218,65.96403650002321,True,False
42,330.0,374,25106,0.1,0.057459429817734865,66.9881625000271,True,False
43,660.0,538,25644,0.1,0.059034071421181715,68.4606257090345,True,False
44,430.0,486,26130,0.1,0.062164700836374244,69.79612325003836,True,False
45,850.0,911,27041,0.1,0.06207637623025987,72.28489804203855,True,False
46,1220.0,746,27787,0.1,0.06167431073063003,74.29332200001227,True,False
47,560.0,671,28458,0.1,0.05959891002359135,76.25453704199754,True,False
48,1460.0,921,29379,0.1,0.058587247540202475,78.79873662500177,True,False
49,1040.0,838,30217,0.1,0.06184270317178397,81.10043237503851,True,False
50,520.0,533,30750,0.1,0.061619658065133524,82.56059150001965,True,False
51,920.0,849,31599,0.1,0.06452899221067299,85.63480883400189,True,False
52,590.0,494,32093,0.1,0.0631368612239678,87.05038454203168,True,False
53,610.0,504,32597,0.1,0.06179403601628211,88.41962245904142,True,False
54,440.0,447,33044,0.1,0.05946846233980198,89.65125158400042,True,False
55,840.0,958,34002,0.1,0.06374554880446595,92.25303554203128,True,False
56,310.0,358,34360,0.1,0.0639572111579279,93.23750708403531,True,False
57,320.0,439,34799,0.1,0.07055156119167805,94.51843937503872,True,False
58,1240.0,729,35528,0.1,0.06990496816795544,96.51783979200991,True,False
59,330.0,566,36094,0.1,0.06710409022643106,98.07191800000146,True,False
60,430.0,445,36539,0.1,0.0653458330444656,99.26266991702141,True,False
61,600.0,611,37150,0.1,0.08044706460916334,100.93521795904962,True,False
62,830.0,778,37928,0.1,0.06900944639092836,103.02293595904484,True,False
63,1030.0,792,38720,0.1,0.0713318642064214,105.17077100003371,True,False
64,490.0,645,39365,0.1,0.07375543422545798,106.8892440420459,True,False
65,2930.0,901,40266,0.1,0.07713351290259096,109.31537508399924,True,False
66,790.0,868,41134,0.1,0.07537668651991314,111.73675600002753,True,False
67,590.0,578,41712,0.1,0.061562636067512735,113.34647366701392,True,False
68,410.0,518,42230,0.1,0.06683367797238536,114.82300179201411,True,False
69,500.0,493,42723,0.1,0.06686070555351614,116.16840700001922,True,False
70,1000.0,679,43402,0.1,0.06937736281577278,118.0339085420128,True,False
71,540.0,557,43959,0.1,0.06886226522381143,119.56776033400092,True,False
72,370.0,529,44488,0.1,0.07840728001402957,121.0631019170396,True,False
73,570.0,548,45036,0.1,0.07331178669076767,122.54897141701076,True,False
74,680.0,703,45739,0.1,0.0740155840292573,124.46197250002297,True,False
75,730.0,520,46259,0.1,0.07965018206204359,125.89087070903042,True,False
76,1010.0,843,47102,0.1,0.07917198860549955,129.15234754199628,True,False
77,350.0,355,47457,0.1,0.0803116082810284,130.15153179201297,True,False
78,710.0,577,48034,0.1,0.08057059959456739,131.78657379205106,True,False
79,920.0,1025,49059,0.1,0.07763099588919431,134.54672858404228,True,False
80,630.0,558,49617,0.1,0.08171898144563394,136.09495370904915,True,False
81,250.0,392,50009,0.1,0.07406054497981558,137.15475720900577,True,False
82,750.0,739,50748,0.1,0.08247393048494249,139.14781379204942,True,False
83,290.0,352,51100,0.1,0.08157844218129123,140.18277908401797,True,False
84,1260.0,783,51883,0.1,0.08835272462799763,142.3353986670263,True,False
85,420.0,512,52395,0.1,0.08285179342783522,143.7768994999933,True,False
86,1670.0,741,53136,0.1,0.07941459488343969,145.7852558339946,True,False
87,500.0,512,53648,0.1,0.08552741207677172,147.173382625042,True,False
88,460.0,507,54155,0.1,0.09361186269522896,148.55465029203333,True,False
89,1020.0,721,54876,0.1,0.08983353671530334,150.49498208402656,True,False
90,610.0,551,55427,0.1,0.08785697079542344,152.01872370904312,True,False
91,1160.0,770,56197,0.1,0.07802188035506041,154.12431858404307,True,False
92,730.0,609,56806,0.1,0.08197587067383881,155.82974295900203,True,False
93,1210.0,568,57374,0.1,0.08013713942893164,157.36436950002098,True,False
94,860.0,765,58139,0.1,0.09078996040473121,159.47324641700834,True,False
95,1190.0,784,58923,0.1,0.08217586821173223,161.59938266704557,True,False
96,490.0,445,59368,0.1,0.07763137536156657,162.82767825003248,True,False
97,520.0,479,59847,0.1,0.08288104037026398,164.16491150000365,True,False
98,1120.0,842,60689,0.1,0.0871322091792432,166.46637895901222,True,False
99,620.0,525,61214,0.1,0.07265613186848528,167.923571042018,True,False
100,270.0,329,61543,0.1,0.07642541432798636,168.8626517500379,True,False
101,380.0,585,62128,0.1,0.08606983161195605,171.29929787502624,True,False
102,1160.0,831,62959,0.1,0.07918919014613986,173.59298895904794,True,False
103,1960.0,966,63925,0.1,0.10091061558389713,176.26997641701018,True,False
104,570.0,560,64485,0.1,0.08560991090323244,177.8123316669953,True,False
105,540.0,772,65257,0.1,0.0919844709539429,179.95718062500237,True,False
106,1480.0,673,65930,0.1,0.0800103397840368,181.81891420902684,True,False
107,450.0,435,66365,0.1,0.09737972874160207,183.00700270902598,True,False
108,1390.0,760,67125,0.1,0.08078772931506759,185.06632004200947,True,False
109,1130.0,973,68098,0.1,0.08203259587226581,187.69093650003197,True,False
110,380.0,508,68606,0.1,0.08773621611707792,189.12549608404515,True,False
111,890.0,629,69235,0.1,0.09325086394218123,190.88147758401465,True,False
112,1000.0,1050,70285,0.1,0.09261786219568308,193.7027868750156,True,False
113,1060.0,619,70904,0.1,0.0913759255841855,195.39964120904915,True,False
114,1190.0,819,71723,0.1,0.08217257639740173,197.6611097920104,True,False
115,390.0,542,72265,0.1,0.07522820101311321,199.18137887504417,True,False
116,600.0,595,72860,0.1,0.09182230053757061,200.8921732500312,True,False
117,350.0,371,73231,0.1,0.09269899393067411,201.95186362502864,True,False
118,290.0,427,73658,0.1,0.09403114346352136,203.1286583750043,True,False
119,520.0,499,74157,0.1,0.10751787792146206,204.5174905420281,True,False
120,900.0,838,74995,0.1,0.09036685791062682,206.80919916700805,True,False
121,860.0,644,75639,0.1,0.09427569400495994,208.6026413750369,True,False
122,1150.0,851,76490,0.1,0.09475117713702677,210.989863334049,True,False
123,740.0,764,77254,0.1,0.09982196775542972,213.11341487499885,True,False
124,970.0,744,77998,0.1,0.10641682867501531,215.15067916701082,True,False
125,1000.0,829,78827,0.1,0.09971080688930652,217.4658664590097,True,False
126,520.0,555,79382,0.1,0.10052735574221869,219.9073051669984,True,False
127,1650.0,923,80305,0.1,0.09028784423921403,222.44305691705085,True,False
128,940.0,639,80944,0.1,0.09405241123167798,224.2257977920235,True,False
129,500.0,560,81504,0.1,0.10128006537311844,225.76574841700494,True,False
130,830.0,665,82169,0.1,0.1037253504955625,227.60207004204858,True,False
131,520.0,484,82653,0.1,0.08038249555667323,228.96074208401842,True,False
132,460.0,434,83087,0.1,0.08709347398986143,230.19510612502927,True,False
133,340.0,334,83421,0.1,0.08680061313013236,231.15330929204356,True,False
134,230.0,311,83732,0.1,0.10369188042405324,232.20629900001222,True,False
135,1400.0,1111,84843,0.1,0.10631142348212455,235.30230587499682,True,False
136,600.0,728,85571,0.1,0.11016965065161688,237.42999087501084,True,False
137,520.0,450,86021,0.1,0.1293334585111753,238.69747375004226,True,False
138,1060.0,932,86953,0.1,0.10734069579212963,241.28824295900995,True,False
139,950.0,810,87763,0.1,0.09082162480727576,243.71475199999986,True,False
140,290.0,376,88139,0.1,0.09113571011124456,244.79754604201298,True,False
141,1000.0,619,88758,0.1,0.09876090214858133,246.53221937501803,True,False
142,420.0,418,89176,0.1,0.0991289356546033,247.72813066700473,True,False
143,400.0,454,89630,0.1,0.09163552485571234,249.02554904203862,True,False
144,630.0,537,90167,0.1,0.0994640331326136,250.51550779200625,True,False
145,260.0,370,90537,0.1,0.11513554785520799,251.59588462504325,True,False
146,1370.0,939,91476,0.1,0.12112754279787236,254.210767917044,True,False
147,720.0,565,92041,0.1,0.10421949214176505,255.74862908403156,True,False
148,780.0,673,92714,0.1,0.10964392504233512,257.6231357920333,True,False
149,810.0,667,93381,0.1,0.11550633613756317,259.4960132500273,True,False
150,630.0,547,93928,0.1,0.1279543756242216,260.99932266701944,True,False
151,370.0,396,94324,0.1,0.1048060529724215,263.09719425003277,True,False
152,280.0,447,94771,0.1,0.12006705757733938,264.3284215000458,True,False
153,930.0,683,95454,0.1,0.10848694919929867,266.35200895904563,True,False
154,660.0,662,96116,0.1,0.10219251934483826,268.203291834041,True,False
155,1020.0,916,97032,0.1,0.09572035732666868,270.7733157920302,True,False
156,1060.0,784,97816,0.1,0.09457155874911316,272.99525487504434,True,False
157,490.0,485,98301,0.1,0.09685081537535861,274.34719950001454,True,False
158,570.0,630,98931,0.1,0.11202689696838901,276.3138747920166,True,False
159,230.0,349,99280,0.1,0.0978090159214017,277.49919649999356,True,False
160,580.0,659,99939,0.1,0.09927774242284458,279.2938417920377,True,False
161,750.0,671,100610,0.1,0.10519208841114527,281.2033026670106,True,False
162,1050.0,751,101361,0.1,0.09893746427359416,283.3291682500276,True,False
163,1160.0,823,102184,0.1,0.09284954811039481,285.74402458401164,True,False
164,450.0,493,102677,0.1,0.10064773113141215,287.3687538750237,True,False
165,330.0,370,103047,0.1,0.11873619770631194,288.4504753749934,True,False
166,1450.0,804,103851,0.1,0.10425286663149423,290.7917697500088,True,False
167,490.0,602,104453,0.1,0.09590803883007623,292.5439204170252,True,False
168,380.0,509,104962,0.1,0.0933417667099458,294.0610397499986,True,False
169,800.0,721,105683,0.1,0.09488209928903314,296.15235858404776,True,False
170,250.0,423,106106,0.1,0.07835459746068942,297.37679620902054,True,False
171,610.0,613,106719,0.1,0.08340901860760318,299.12607125000795,True,False
172,910.0,697,107416,0.1,0.0957707025536469,301.0630825420376,True,False
173,640.0,591,108007,0.1,0.09304596719389059,302.727851292002,True,False
174,1240.0,761,108768,0.1,0.10407149801957201,304.9103141670348,True,False
175,230.0,311,109079,0.1,0.10083205248047779,305.7865382920136,True,False
176,740.0,584,109663,0.1,0.09686384547807991,308.48116658400977,True,False
177,640.0,551,110214,0.1,0.10499021976484336,310.06068958400283,True,False
178,940.0,684,110898,0.1,0.10589694963735446,311.96602158399764,True,False
179,1190.0,663,111561,0.1,0.10736009095941322,313.81893262499943,True,False
180,240.0,344,111905,0.1,0.10962664665177811,314.8092416250147,True,False
181,380.0,486,112391,0.1,0.11152982447788981,316.2249905000208,True,False
182,830.0,716,113107,0.1,0.12096822128615566,318.2333788340329,True,False
183,500.0,667,113774,0.1,0.10345941700018987,320.12565208401065,True,False
184,410.0,480,114254,0.1,0.10844396938725064,321.45942020899383,True,False
185,950.0,670,114924,0.1,0.1112730162595177,323.3686627499992,True,False
186,650.0,558,115482,0.1,0.11262291125122377,324.95953345904127,True,False
187,1620.0,929,116411,0.1,0.10774145053362409,327.8964507500059,True,False
188,660.0,578,116989,0.1,0.10912730348264349,329.6837168750353,True,False
189,810.0,671,117660,0.1,0.08677729371646863,331.5561397920246,True,False
190,1520.0,611,118271,0.1,0.09552987823017726,333.3026911250199,True,False
191,570.0,666,118937,0.1,0.09076812396015593,335.34933112503495,True,False
192,860.0,771,119708,0.1,0.0876076562532798,337.59908904205076,True,False
193,290.0,396,120104,0.1,0.09739658364442864,338.7487508750055,True,False
194,470.0,446,120550,0.1,0.10713756498922636,340.04208095901413,True,False
195,230.0,309,120859,0.1,0.0930940451390751,340.89140625001164,True,False
196,520.0,441,121300,0.1,0.11288298730243433,342.2458594170166,True,False
197,660.0,546,121846,0.1,0.1180465200861149,343.801765500044,True,False
198,220.0,312,122158,0.1,0.09588647418870376,344.75779829203384,True,False
199,350.0,489,122647,0.1,0.11701750262167121,346.31306066701654,True,False
200,230.0,338,122985,0.1,0.1245563733007978,347.2886554590077,True,False
201,290.0,449,123434,0.1,0.11449476679886825,349.34993787499843,True,False
202,180.0,292,123726,0.1,0.1265907111794573,350.2163238750072,True,False
203,820.0,658,124384,0.1,0.1203986409825809,352.08968758402625,True,False
204,780.0,669,125053,0.1,0.1411451767951607,353.9888313750271,True,False
205,310.0,450,125503,0.1,0.11455649663860511,355.28195150004467,True,False
206,1040.0,840,126343,0.1,0.14640233582329182,357.6881357500097,True,False
207,750.0,638,126981,0.1,0.11039962370996363,359.5634252500022,True,False
208,1780.0,933,127914,0.1,0.10463658788605182,362.3176157090347,True,False
209,1440.0,675,128589,0.1,0.09510815485253842,364.22682758403243,True,False
210,260.0,323,128912,0.1,0.11994954453850235,365.1714149590116,True,False
211,720.0,664,129576,0.1,0.08900033896901162,367.06267295900034,True,False
212,370.0,471,130047,0.1,0.0878642929924859,368.4239492500201,True,False
213,550.0,584,130631,0.1,0.11120162799648226,370.0637935420382,True,False
214,220.0,282,130913,0.1,0.10124924975696584,370.8711970419972,True,False
215,720.0,659,131572,0.1,0.08266757800046241,372.81098608404864,True,False
216,640.0,578,132150,0.1,0.09111615922302008,374.4752332920325,True,False
217,590.0,533,132683,0.1,0.09873024164173837,375.9898149170331,True,False
218,980.0,714,133397,0.1,0.10957894111104184,377.9879788340186,True,False
219,860.0,646,134043,0.1,0.1344603205458348,379.8569045420154,True,False
220,540.0,449,134492,0.1,0.08212560537246476,381.2040814170032,True,False
221,640.0,532,135024,0.1,0.10757232376171234,382.7131403750391,True,False
222,850.0,583,135607,0.1,0.09550332696787242,384.54182758403476,True,False
223,510.0,546,136153,0.1,0.10801991126262141,386.1740469590295,True,False
224,440.0,494,136647,0.1,0.1039934423335684,387.51116725004977,True,False
225,610.0,462,137109,0.1,0.10098595620967962,388.73186279204674,True,False
226,540.0,541,137650,0.1,0.10617029656552607,391.2180038749939,True,False
227,1060.0,698,138348,0.1,0.10679495374006884,393.0731972500216,True,False
228,850.0,855,139203,0.1,0.1119031472735002,395.3094271669979,True,False
229,600.0,660,139863,0.1,0.0996040097974015,397.04848166700685,True,False
230,790.0,712,140575,0.1,0.10035981744360388,398.91885641700355,True,False
231,690.0,761,141336,0.1,0.09671203956905147,400.9065827500308,True,False
232,390.0,561,141897,0.1,0.09574546034314803,402.3958924590261,True,False
233,950.0,641,142538,0.1,0.10109905585413799,404.07104633405106,True,False
234,660.0,474,143012,0.1,0.10253355771052737,405.3206682089949,True,False
235,1100.0,537,143549,0.1,0.09705588314682245,406.7258151250426,True,False
236,530.0,505,144054,0.1,0.09146679073039975,408.070450542029,True,False
237,680.0,705,144759,0.1,0.09798565148164264,409.9406042920309,True,False
238,580.0,573,145332,0.1,0.11596520378306094,411.4453392919968,True,False
239,500.0,477,145809,0.1,0.12257889439077939,412.727734959044,True,False
240,1310.0,715,146524,0.1,0.10978054892084452,414.60030670900596,True,False
241,870.0,804,147328,0.1,0.09626077396322542,416.69414037500974,True,False
242,980.0,780,148108,0.1,0.09689909123266355,418.7344044170459,True,False
243,1630.0,740,148848,0.1,0.10815809687247148,420.69345287501346,True,False
244,830.0,600,149448,0.1,0.09680516242980958,422.27733904204797,True,False
245,730.0,635,150083,0.1,0.11504469971066411,423.9260545000434,True,False
246,130.0,275,150358,0.1,0.11525029964421106,424.6599784590071,True,False
247,760.0,581,150939,0.1,0.13310086808071053,426.21877758402843,True,False
248,1400.0,1048,151987,0.1,0.10488302042025305,428.9609376669978,True,False
249,590.0,564,152551,0.1,0.09883680227641942,430.4428814999992,True,False
250,380.0,455,153006,0.1,0.09791276869445778,431.64631395903416,True,False
251,550.0,490,153496,0.1,0.10111644240171928,433.7265612090123,True,False
252,780.0,732,154228,0.1,0.09920338151945932,435.6396651249961,True,False
253,1020.0,801,155029,0.1,0.1070905790058896,437.73876916704467,True,False
254,260.0,358,155387,0.1,0.10542756151617243,438.69682408403605,True,False
255,920.0,590,155977,0.1,0.09517125448061002,440.2406340840389,True,False
256,2090.0,723,156700,0.1,0.09528979927157336,442.1320252500009,True,False
257,680.0,591,157291,0.1,0.11724762090158705,443.6704504590016,True,False
258,550.0,437,157728,0.1,0.11387673122808337,444.83331645902945,True,False
259,880.0,740,158468,0.1,0.11212886239628533,446.7548772090231,True,False
260,1640.0,957,159425,0.1,0.10875872331262258,449.2358634590055,True,False
261,1400.0,1004,160429,0.1,0.10972935490428927,451.82539416704094,True,False
262,400.0,483,160912,0.1,0.10543825868363223,453.10213700000895,True,False
263,1150.0,654,161566,0.1,0.0920481294667794,454.8076765000005,True,False
264,860.0,628,162194,0.1,0.10246478761457334,456.4453906250419,True,False
265,1000.0,865,163059,0.1,0.10136106188615991,458.69696537504205,True,False
266,480.0,498,163557,0.1,0.09941749864816665,460.00487391703064,True,False
267,630.0,642,164199,0.1,0.10353871412225998,461.67634191701654,True,False
268,1610.0,706,164905,0.1,0.09488171844685313,463.538185625046,True,False
269,420.0,575,165480,0.1,0.10276076729254176,465.03865579201374,True,False
270,950.0,800,166280,0.1,0.1252319517824799,467.1156670420314,True,False
271,1010.0,699,166979,0.1,0.10247794054341557,468.9502987500164,True,False
272,500.0,436,167415,0.1,0.09350544936237258,470.1342410000507,True,False
273,770.0,587,168002,0.1,0.09493600962316098,471.7438805840211,True,False
274,1000.0,726,168728,0.1,0.09595346064972025,473.71419550001156,True,False
275,730.0,613,169341,0.1,0.10554761040249681,475.31370495900046,True,False
276,1550.0,788,170129,0.1,0.10825524637050132,478.07312350004213,True,False
277,870.0,670,170799,0.1,0.08528998109907983,479.8304928340367,True,False
278,1890.0,1036,171835,0.1,0.11187821501527974,482.55229183402844,True,False
279,900.0,689,172524,0.1,0.08888194360097364,484.41240758402273,True,False
280,1430.0,835,173359,0.1,0.09118415132308236,486.5652855000226,True,False
281,470.0,490,173849,0.1,0.08465739809037225,487.90017979202094,True,False
282,1210.0,937,174786,0.1,0.09982736882331789,490.3306317499955,True,False
283,600.0,524,175310,0.1,0.07293549329326808,491.7041861670441,True,False
284,550.0,421,175731,0.1,0.07617435839381956,492.82175062503666,True,False
285,350.0,365,176096,0.1,0.10678097613803718,493.7849372920464,True,False
286,570.0,498,176594,0.1,0.11610497472687595,495.0897423340357,True,False
287,400.0,392,176986,0.1,0.13308948535015996,496.128729417047,True,False
288,360.0,378,177364,0.1,0.1253034871463713,497.12576966703637,True,False
289,560.0,596,177960,0.1,0.11516958356353661,498.6999877920025,True,False
290,580.0,625,178585,0.1,0.14459094298907962,500.3493328750483,True,False
291,480.0,503,179088,0.1,0.12882800212514306,501.6678248750395,True,False
292,390.0,415,179503,0.1,0.13736275468672654,502.7741772920126,True,False
293,1420.0,679,180182,0.1,0.11575140826513662,504.5483145840117,True,False
294,1230.0,599,180781,0.1,0.12114385752628247,506.131607584015,True,False
295,1060.0,824,181605,0.1,0.12168736846267598,508.28398779203417,True,False
296,430.0,414,182019,0.1,0.10457683488437274,509.3759283340187,True,False
297,890.0,629,182648,0.1,0.11343959355844727,511.031625542033,True,False
298,610.0,578,183226,0.1,0.11054718079200636,512.5647251670016,True,False
299,700.0,521,183747,0.1,0.11325886743859603,513.9329236250487,True,False
300,410.0,511,184258,0.1,0.11120117972313892,515.2779535000445,True,False
301,420.0,425,184683,0.1,0.1266535051553598,517.4388827499934,True,False
302,560.0,474,185157,0.1,0.10996232494054471,518.6954948750208,True,False
303,510.0,468,185625,0.1,0.11484536549283399,519.9245229590451,True,False
304,490.0,508,186133,0.1,0.13324822036652115,521.294012834027,True,False
305,790.0,564,186697,0.1,0.14347185990740116,522.8102012920426,True,False
306,1290.0,879,187576,0.1,0.13120810520750556,525.0830742500257,True,False
307,790.0,892,188468,0.1,0.12545526015985706,527.4093727090512,True,False
308,750.0,658,189126,0.1,0.1474391902547057,529.1254027090035,True,False
309,410.0,427,189553,0.1,0.13018742262028923,530.2943002090324,True,False
310,950.0,898,190451,0.1,0.12419455024480287,532.638562792039,True,False
311,610.0,609,191060,0.1,0.09929059537164137,534.2343516250257,True,False
312,890.0,615,191675,0.1,0.11665359250835929,535.8347862920491,True,False
313,320.0,497,192172,0.1,0.10059694205969572,537.1396510420018,True,False
314,660.0,644,192816,0.1,0.09770350476368243,538.8391283749952,True,False
315,410.0,506,193322,0.1,0.09226690861026919,540.1572803340387,True,False
316,2310.0,894,194216,0.1,0.11515996729888554,542.5007862090133,True,False
317,1190.0,752,194968,0.1,0.12176564337804596,544.4596488749958,True,False
318,420.0,420,195388,0.1,0.12187982464120502,545.5929740419961,True,False
319,2110.0,959,196347,0.1,0.11389167242874411,548.1338372500031,True,False
320,500.0,568,196915,0.1,0.1008282833221093,549.6161617500475,True,False
321,430.0,447,197362,0.1,0.10625336122133636,550.8006671250332,True,False
322,560.0,517,197879,0.1,0.12093529466164205,552.1597429170506,True,False
323,420.0,481,198360,0.1,0.13551309761737496,553.4410004999954,True,False
324,520.0,463,198823,0.1,0.11444291082089363,554.6588278750423,True,False
325,850.0,648,199471,0.1,0.14281878155874617,556.3383085000096,True,False
326,410.0,421,199892,0.1,0.10646559006341223,558.2100742920302,True,False
327,690.0,801,200693,0.1,0.11512440092861652,560.2940192500246,True,False
328,440.0,401,201094,0.1,0.12225418186746538,561.3594785419991,True,False
329,1080.0,849,201943,0.1,0.1343049190516742,563.5922081670142,True,False
330,410.0,450,202393,0.1,0.12741826487853464,564.7838252499932,True,False
331,530.0,530,202923,0.1,0.11866515537611011,566.1661175420159,True,False
332,560.0,507,203430,0.1,0.10156209656866047,567.4942645420088,True,False
333,1080.0,824,204254,0.1,0.1100853700100363,569.6379929170362,True,False
334,1030.0,818,205072,0.1,0.1424801383258366,571.7685768340016,True,False
335,580.0,491,205563,0.1,0.12967438660714714,573.0648107920424,True,False
336,770.0,556,206119,0.1,0.10528258384346105,574.5327073340304,True,False
337,470.0,438,206557,0.1,0.13428958515551956,575.6820145420497,True,False
338,1950.0,651,207208,0.1,0.11549488816158904,577.3814172090497,True,False
339,450.0,492,207700,0.1,0.1513931928732531,578.6996947090374,True,False
340,370.0,403,208103,0.1,0.12423054456710815,579.7632025839994,True,False
341,480.0,481,208584,0.1,0.12314442027945163,581.0373237919994,True,False
342,980.0,730,209314,0.1,0.1200857826682565,582.9461166250403,True,False
343,390.0,387,209701,0.1,0.13151637432117438,583.9695687920321,True,False
344,930.0,631,210332,0.1,0.13070253439577698,585.6076297500404,True,False
345,950.0,632,210964,0.1,0.15081374565304456,587.2997920000344,True,False
346,340.0,428,211392,0.1,0.14237636153664546,588.4368326670374,True,False
347,1480.0,728,212120,0.1,0.16686099383386446,590.3442331250408,True,False
348,800.0,690,212810,0.1,0.12439921577352771,592.1441316670389,True,False
349,710.0,615,213425,0.1,0.1370742323191522,593.7645769999945,True,False
350,700.0,559,213984,0.1,0.1426396457079266,595.2323526670225,True,False
351,520.0,437,214421,0.1,0.12927918254030407,597.3377075000317,True,False
352,690.0,643,215064,0.1,0.10668385006857585,599.0248327500303,True,False
353,570.0,531,215595,0.1,0.16179535118862987,600.420071333996,True,False
354,540.0,558,216153,0.1,0.13427908094599844,601.8911800420028,True,False
355,450.0,418,216571,0.1,0.1508517991930533,603.0304790840019,True,False
356,1170.0,880,217451,0.1,0.11218280101364309,605.3003100420465,True,False
357,1610.0,761,218212,0.1,0.10366531493659106,607.278068042011,True,False
358,490.0,534,218746,0.1,0.13531031103846722,608.6825725840172,True,False
359,730.0,541,219287,0.1,0.10635132139065752,610.1225330840098,True,False
360,290.0,374,219661,0.1,0.11242242860905033,611.1195767500321,True,False
361,330.0,388,220049,0.1,0.12912146161435192,612.1409648340195,True,False
362,740.0,568,220617,0.1,0.1329339591943672,613.6409455840476,True,False
363,500.0,492,221109,0.1,0.1034619018162896,614.9367587090237,True,False
364,400.0,433,221542,0.1,0.13385980778063336,616.0820349590504,True,False
365,230.0,495,222037,0.1,0.15090066669208388,617.3888847500202,True,False
366,1190.0,734,222771,0.1,0.11793501870045082,619.3366541670403,True,False
367,600.0,637,223408,0.1,0.1316460069967434,621.0041879170458,True,False
368,1200.0,865,224273,0.1,0.13712936391864247,623.2832602920244,True,False
369,580.0,600,224873,0.1,0.10860583187391361,624.8488775840378,True,False
370,1140.0,956,225829,0.1,0.11758298024722223,627.3497741669999,True,False
371,730.0,668,226497,0.1,0.1016985720503116,629.1038200420444,True,False
372,320.0,454,226951,0.1,0.09484353303019188,630.2868674170459,True,False
373,450.0,464,227415,0.1,0.0929359960498224,631.5110803340212,True,False
374,370.0,519,227934,0.1,0.0861464930125154,632.8890232500271,True,False
375,500.0,504,228438,0.1,0.11370548142475032,634.2175395420054,True,False
376,2300.0,769,229207,0.1,0.09000009507872164,636.874391667021,True,False
377,300.0,347,229554,0.1,0.11897114501602349,637.8008580000023,True,False
378,440.0,452,230006,0.1,0.09562032673079356,639.0019230420003,True,False
379,560.0,612,230618,0.1,0.12732071843412188,640.5915040000109,True,False
380,1000.0,765,231383,0.1,0.13534431145355807,642.594127334014,True,False
381,790.0,588,231971,0.1,0.10656423046931524,644.1431144170347,True,False
382,1200.0,970,232941,0.1,0.11583431668717552,646.6823565420345,True,False
383,260.0,310,233251,0.1,0.1480603153974592,647.5070083750179,True,False
384,970.0,699,233950,0.1,0.11120318257915122,649.3847373340395,True,False
